hotel_id,title,score,stay_date,positive,negative
59,Superb,9,Aug-24,,Micul dejun a fost bun dar prin comparație cu alte locuri mai puțin variat.
59,Superb,9,iulie 2024,,Restaurantul era in renovare !
59,Excepţional,10,iulie 2024,"Curățenie exemplară în cameră și baie, personal amabil, mic dejun gustos.",-
59,Un hotel în care o să mai revin cu drag!,10,mai 2024,Totul a fost foarte bine.,"Din păcate micul dejun și organizarea lui trebuie făcut mai multă atenție, e prea mică zona de servire pentru locul de mese, cu 15 persoane în sala, pahare pentru suc nu mai erau. Varietatea micului dejun e foarte redus…."
59,Minunat,10,mai 2024,"Amplasare excelentă,deservire extraordinara, curatenie",-
59,Excepţional,10,martie 2024,Totul a fost perfect.,
59,Excepţional,10,februarie 2024,Locația. Foarte aproape de BT Arena.,
59,M-am simțit foarte bine și cu siguranță voi reveni.,10,februarie 2024,"Micul dejun destul de variat, pentru toate gusturile. Pentru mine, hotelul este excelent amplasat: pe malul Someșului mic, intr-o zonă relativ liniștită, cu Parcul Rozelor foarte aproape, iar BT Arena la cca 10-12 min de mers pe jos.",
63,Excepţional,10,mai 2025,"Personalul extraordinar de amabil, chiar m-au ținut minte, curat, locația aproape de centru, iar micul dejun bun.",
63,Placut si relaxant,10,februarie 2025,Personalul foarte amabil si orientat spre confortul clientului.,
63,Excepţional,10,februarie 2025,"Curat si frumos,  locație in centru , personal foarte amabil.",
63,Excepţional,10,februarie 2025,locatia la 10 min de centru,
63,Excepţional,10,noiembrie 2024,"Curat, decent, politicos",Nu am nemultumiri!
63,Excepţional,10,octombrie 2024,"Curatenie,personalul foarte dragut,mai ales cand am ajuns personalul a fost super dragut!",
63,Superb,9,octombrie 2024,"Curățenie,  liniște, locatia ,amabilitatea și seriozitatea personalului.",
63,Excepţional,10,octombrie 2024,"Personalul hotelului este foarte amabil, camera este foarte placută și comfortabilă. Deși se află pe o arteră principală a orașului, au camere care dau spre curte, care sunt foarte silențioase. O să revin în acest loc și îl recomand și altora.","Cabina de duș este un pic cam mică, din păcate."
63,Frumos și relaxant!,10,septembrie 2024,"Ușor accesibilă, situată la 10 min de mers pe jos spre centru, curat și personal foarte amabil. Recomand cu căldură.",
63,Superbbbbbbbbb!,10,Aug-24,Superb totul o sa revin în aceasta locație în scurt timp!,
63,Excepţional,10,septembrie 2024,"Locația centrală, personalul foarte amabil, mic dejun consistent, curățenie.",
63,Excepţional,10,Aug-24,Personalul a fost extrem de amabil.,
63,Recomand cu toata caldura acest hotel,10,Aug-24,"Personalul este foarte amabil si ospitalier. Am primit upgrade la camera in mod gratuit. Camera a fost curata si luminoasa, iar patul confortabil. Micul dejun este foarte bun. Localizarea hotelului este buna, in centru si au parcare privata.",
63,"exact ce imi am inchipuit . 3* destul de curat, personal amabil",8,iunie 2024,"un mic dejun bun , variat , curat",cabina de dus prea stramta
63,Foarte bine,8,iulie 2024,"În general, în regulă totul.",Baia cam veche... Undeva cam la nivelul anilor 2000.
63,Foarte bine,8,iulie 2024,Raport preț calitate foarte ok. Personal foarte amabil. Curățenie. Localizare excelentă.,
63,Foarte bine,8,iunie 2024,"Aproape de centru, parcare proprie, mic dejun decent, personal tot timpul zâmbitor. Pentru un sejur scurt in Cluj e locul potrivit.",
63,Excepţional,10,iunie 2024,"Pozitia, personalul amabil, curatenia",
63,Foarte bine,8,iunie 2024,Personalul foarte amabil.,
63,Foarte convenabil!,10,mai 2024,"Locație excelentă, parcare proprie, personal amabil și atent la detalii, curățenie desăvârșită, preț atractiv.",Nu este cazul.
63,"A fost bine, voi reveni cu placere. Totusi preturile... Un pic cam mari.",9,mai 2024,"Micul dejun bun si variat, locatia excelenta.",Parcarea. Inghesuita.
63,"Un hotel cochet, cu locatie centrala, cu standard adecvat confortului clientului.",9,mai 2024,"Mic dejun diversificat, preparate proaspete, ingrijit amplasate in bancul de servire. De asemenea cafeaua se serveste la masa de personalul hotelului foarte atent cu clientii.",
63,Excepţional,10,aprilie 2024,"Personal.amabil, camere curate, pozitia super aproape de birouri","Nu e ceva anume, poate mai multa diversitate la micul dejun"
63,Excepţional,10,aprilie 2024,"Mi-a plăcut foarte mult, personal foarte primitor, condiții excelente,  liniște, cu alte cuvinte recomand acest hotel. Va mulțumesc pentru tot!",
62,Excepţional,10,iunie 2025,"Locatie excelentă,  aproape de BT Arena",
62,Un sejur excelent care va fi repetat cu siguranță.,10,iunie 2025,"Locația, liniștea, curățenia, micul dejun și nu în ultimul rând amabilitatea personalului.",
62,Recomand!!!,10,mai 2025,"Totul a fost perfect. Curatenie in camera si in hotel, peste tot mirosea a parfum, micul dejun a fost excelent, cam cel mai bun pe care l-am incercat. Aproape de centru. Angajatii au fost foarte draguti si prietenosi cu noi. Recomand cu drag acest hotel!",Ne-a placut totul.
62,Un hotel la care vom reveni cu siguranta.,10,mai 2025,"Pozitie ideala pentru participarea la evenimentele de la BT Arena sau stadion (5 minute de mers pe jos), dar si fata de centru (15-20 de minute de mers pe jos). De asemenea foarte aproape este si parcul central (15 minute de mers pe jos).
In apropiere se afla servicii de larg interes (mall, farmacii, restaurante, magazine comerciale) - la doar 4 minute de mers pe jos.
Detine parcare proprie.
Mic dejun bogat si un aparat de cafea care chiar face cafea buna (cei care calatoresc des apreciaza acest lucru).
Personalul foarte binevoitor.",
62,Superb,9,mai 2025,"Locație excelentă,centrală,sigură.",
62,Excepţional,10,martie 2025,"Locatie excelenta, personal amabil , curatenie  !",
62,Aproape de centru. 15 min de mers pe jos.,10,martie 2025,Este foarte curat si personalul extrem de amabil. Hotelul pare foarte nou.,Totul este foarte ok.
62,"Locatie linistita, parcare disponibila, personal foarte amabil.",9,martie 2025,"Mic dejun bogat, personal amabil.",
62,Excepţional,10,martie 2025,Totul a fost perfect.,
62,"un hotel foarte bun,recomand!",10,martie 2025,"hotel amplasat aproape de Cluj Arena si parcul Central.
Mic dejun foarte bogat,servit in conditii deosebite!",
62,Foarte bine,8,martie 2025,"Locatie excelenta, zona linistita, personal foarte amabil, caldura, curatenie. Mic dejun bogat, variat.",Fara kettle/ceai/cafea in camera. O singura veioza
62,"La superlativ totul, felicitări!",10,martie 2025,"Curățenia, atenția și amabilitatea personalului, primirea calda, liniștea și sfaturile privind vizitarea unor obiective, micul dejun diversificat, atent pregătit și servirea ireproșabilă, fac o locație de top. Revenim cu certitudine și o recomandăm categoric.",
62,Superb,9,februarie 2025,"Foarte bine amplasat. Centrul orașului se află în apropriere. Parcul Central foarte aproape. Micul dejun la un nivel bun. 
Parking gratuit. Personal binevoitor.",
62,Excepţional,10,februarie 2025,"Locația, curățenia, asternutul.",
62,E ok pentru 1-2 zile de cazare.,9,ianuarie 2025,"Receptionerul din ziua sosirii!
Mâncarea, ospatarii!!
Parcarea!
Pozitia!","Apa la duș s-a încălzit după cca. 15 min. 
Clădirea din vecini prea apropiata de hotel . Vedeam și ne vedeau constructorii prin geam..."
62,Excepţional,10,decembrie 2024,"Personal foarte amabil, camera curata , totul a fost impecabil",
62,Relaxant.,10,decembrie 2024,"Facilitățile, serviciile de la recepție, localizarea.",Nu este cazul.
62,Excelent,10,decembrie 2024,Totul super ok!Mulțumim pentru tot !Recomandam cu căldură acest hotel.,
62,Excepţional,10,noiembrie 2024,"Foarte curat, primitor, personalul foarte amabil.
Are parcare ceea ce este un plus adus hotelului.
Micul dejun foarte variat și proaspăt.",Nu este ceva ce aș putea spune că nu mi-a placut.
62,Excepţional,10,noiembrie 2024,"Calatorim foarte des inafara tarii, dar ceea ce am gasit aici a fost wow...
Mi a placut atitudinea si amabilitatea personalului...10 pt d l de la receptie🙂, mi a placut ca am venit de la Brasov , eram inghetata si am gasit caldura in  camere si parfum placut ..
Mi a placut baia.. excelenta si frumoasa cu mobilier excelent ...felicit alegerea mobilierului si a vanei😘.
Confort cu perne bune , plapuma si saltele excelente pt o spatele meu cu probleme.
Mic dejun excelent doar cu produse alese salamuri din vanat , sucuri naturale, pizza, deserturi..🤩
In concluzie, am avut un sejur minunat ..va recomand cu placere si ne vom intoarce cu tot dragul😀🥰🥰🥰🥰multumim frumos🫠",
62,Dezamagitor,8,noiembrie 2024,Mic dejun bun.,"Camera NU a fost pregatita pt fetita. Am fost nevoita sa desfac EU CANAPEAUA, si sa pun asternuturile, fapt care am semnalat la receptie, si mi s-a raspuns sec, ca exista tot necesarul in dulap. Mi se pare lipsa de respect. Adica la hotel imi aranjez singura patul?! Jenant."
62,Excepţional,10,noiembrie 2024,Personalul foarte amabil,Cabina de dus nu este suficient de spațioasă
62,Excepţional,10,septembrie 2024,"Locația, curățenia, personalul, micul dejun diversificat",
62,Excelent!,10,septembrie 2024,"Locație excelentă. Camerele au fost curate, personalul foarte amabil. Mic dejun excelent și foarte variat.",-
60,Excepţional,10,mai 2025,"Camera curată, personal foarte amabil, micul dejun foarte ok.",-
60,Superb,9,iunie 2025,"locatia mi a placut foarte mult ,micul dejun a fost bun",
60,Superb,9,mai 2025,"Personal amabil, locatie curata",
60,Un sejur placut si liniștit,9,martie 2025,Camerele arata foarte bine si paturile sunt confortabile,
60,Optim,10,februarie 2025,Totul,Nimic
60,Excepţional,10,februarie 2025,Totul.,
60,Excepţional,10,decembrie 2024,totul super,
60,Toate foarte bine!,10,decembrie 2024,"Personalul amabil, curățenia de nota 10+ iar micul dejun foarte diversificat și gustos. Recomand cu încredere !",
60,Foarte bine,8,septembrie 2024,Locația și dotările camerelor,"Prețul cam piperat, este Cluj dar totuși."
60,Super!,10,noiembrie 2024,Totul a fost ok!,
60,Foarte bine,8,noiembrie 2024,Curățenie,Patul și micul dejun
60,Superb,9,noiembrie 2024,"Personal amabil, curatenie fără cusur, parcare ok, mic dejun variat.",Totul a fost în regulă cu excepția patului single. Mi s-a părut cam îngust.
60,Superb,9,octombrie 2024,,Restaurantul lasă de dorit.
60,Un raport calitate/pret exceptional (pentru Cluj-Napoca),9,octombrie 2024,"O locatie exceptionala in periferia Clujului. Parcarea asigura necesitatea hotelului. Desi au 2 etaje (cred), hotelul este dotat cu lift. Camerele sunt mari si baia este recent renovata (cabina de dus). Micul dejun este de tip bufet suedez, fara a se face rabat la calitate.","Hotelul este amplasat in periferia Clujului, deplasarea la orele de varf fiind similara cu alte deplasari in orase aglomerate."
60,Excepţional,10,Aug-24,"Amabilitate, promptitudine, curatenie, disponibilitate.",.
60,"Sejurul a fost romantic, elegant și liniștit.",10,Aug-24,"Micul dejun a fost grozav, cu multe opțiuni disponibile.",
60,Cam de nota 9 la general.,9,Aug-24,"O locație liniștită, camere potrivite, mic dejun ok.",Ar trebui înlocuită mocheta din camere cu parchet.
60,Excepţional,10,iulie 2024,👍,👍
60,Superb,9,iunie 2024,"Hotelul a fost foarte frumos, loc de parcare la proprietate, camera spatioasa si moderna cu cada cu hidromasaj unde ai putut sa te relaxezi de minune, curatenie, minibar, un balcon micut. Proprietarul a fost amabil si saritor sa ajute. In pret am avut si mic dejun inclus, dar nu am avut timp sa merg, deci nu stiu cum e mancarea","Pot sa zic ca un minus ar fi angajatii care pe toata sederea de 3 zile au fost niste acrituri, de la femeile care fac curat, la femeia care serveste la restaurant si cei de la receptie( exceptie fiind o angajata mai tanara care a fost super simpatica si de ajutor), in rest toti se uitau la tine de zici ca le-ai facut ceva rau, nu schitau un zambet macar de complezenta ceea ce te face sa te simti putin incomod, o atitudine care nu ar trebui sa existe cand lucrezi cu oamenii. Inca un lucru care a fost deranjant este ca la parter in aceeasi cladire cu camerele este un restaurant unde in una din zile s-a organizat un eveniment si s-a auzit muzica foarte tare pe parcursul a catorva ore, lucru ce a fost cam deranjant, dar la 22 s-a oprit muzica"
60,O ședere confortabilă și totul bine pus la punct,10,iunie 2024,"Mic dejun foarte bun, camere curate, liniște.",
60,"Curatenie, personalul de la receptie extrem de amabil",9,mai 2024,Mic dejun variat,
60,Foarte bine,8,aprilie 2024,,"Pereții subțiri, de câte ori ma aflam în camera auzeam tv-ul dat tare de la cealaltă camera, indiferent ca era ora 23 sau 6."
60,"O zi liniștitoare, cu un pat excepțional de odihnitor.",10,aprilie 2024,Camerele,"Recepția, părea un hotel vechi..contrar ceea ce era în interior(camere)."
60,Ok,8,aprilie 2024,"E foarte curat, parcare suficienta, personal foarte amabil.","Micul dejun e la un nivel de baza, iar prețul nu e tocmai de pensiune. Nu exista oua fierte, legume doar rosii și castraveti, 2 feluri de branza, cateva mezeluri, ochiuri și omleta. Locatia incepe sa îmbătrânească și se vede. Aveau și prosoape destrămate pe margine."
64,Scurt sejur Iași,10,iunie 2025,"Este un hotel cred ca destul de nou,camera spațioasă, salteau patului super, dotari la nivel înalt, restaurant cochet cu scaune super comode.
Au un bucătar de 5 stele, tot ce am mancat a fost super gustos și bine preparat.","Ușor miros în baie dar daca ții ventilatorul pornit totul e ok.
La meniurile din restaurant poate ar trebui sa se gândească la niște salate asortate si/sau de murături. Lipsa salatelor nu a afectat mancarea care este absolut delicioasa."
64,Excepţional,10,iunie 2025,Personalul hotelului este foarte amabil. Camera este mare și foarte curata. Micul dejun foarte bun.,
64,Sunteți foarte buni si seriosi in ceea ce faceti! Bravo!,10,mai 2025,"Zona f liniștită, confortul si micul dejun f bun! Apreciez personalul foarte atent cu clienții! Curatenia apartamentelor si aspectul lor f frumos!","Avand in vedere ca ne-am deplasat cu un autocar de 54 de locuri, cred ca trebuie regândit spatiul de parcare !Este foarte ingust! Dar cu bunăvoința personalului s-a putut rezolva!"
64,Superb,9,mai 2025,Totul,Ar fi fost binevenita o sauna sau un hamam.
64,Excepţional,10,mai 2025,Micul dejun bun si diversificat.Camere spațioase si curate.,Canile de cafea din camera erau murdare si puse în pungi frumos la loc .Personalul de la curățenie nu a fost atent.
64,Superb,9,mai 2025,"hotelul este nou, camerele sunt spațioase și este curățenie, personal amabil.",preparatele la restaurant au fost so/so.
64,Merita să te cazezi dacă esti in trecere prin Iaşi.,9,aprilie 2025,Mancarea la cina foarte bună. Piptul de pui pentru copil de nota 10.,Nu am comentarii cu minus.
64,Popasul nostru preferat în Iaşi,10,aprilie 2025,"Ador conceptul de apartamente al acestui hotel. Ador priveliștea largă de la balcon, staful respectuos, curățenia impecabilă. Foarte confortabil ne-am simțit. 
E a doua noastră şedere aici şi mereu va fi opțiunea nr.1 atunci cînd vom avea nevoie să înoptăm la Iaşi.",
64,Am facut check-out cu tristete.,10,aprilie 2025,Absolut tot.,
64,Excepţional,10,martie 2025,Tot,
64,Un loc sigur si placut,10,martie 2025,Da,
64,Dragut,9,martie 2025,"Curatenia , designul , locatia , personalul","Mancarea slab calitativa ! 
Nici o fructa la micul dejun !  😢🥲😢🥲 
Acest  aspect  va coborî mult nota de booking !"
64,Foarte bine,9,martie 2025,"Micul dejun gustos și totul a fost proaspăt, as fi preferat un pic mai variat. 
Camerele foarte curate și apartentul foarte spațios.","S-a simțit miros de fum de țigară.
A fost îngrozitor de gălăgios în una din nopți"
64,Excelent,10,februarie 2025,Hotelul,
64,Superb,9,februarie 2025,An petrecut la hotel mai multe nopti in perioade diferite. Personalul a fost mereu foarte amabil și întodeauna  a încercat să ne îndeplinească toate dorințele. Un loc curat și liniștit.,
64,Superb,9,februarie 2025,"Curat, personal amabil",Departe de oraș.
64,Eleganță și confort la superlativ,9,ianuarie 2025,"Micul dejun bogat și diversificat
Hotelul este nou, foarte elegant, liniștit și foarte curat",
64,"Cu excepția pernelor, totul a fost excepțional",9,ianuarie 2025,"Apartamentul 
Personalul",Pernele sunt groaznice
64,"O varianta foarte buna de petrecut un sejur in Iasi, departe de centru.",10,ianuarie 2025,"Mic dejun divers, foarte bun.
Parcare la proprietate, suficiente locuri / spațiu.
""Camera"" este putin spus. Nu stiu daca asa sunt toate sau atat am avut de ales in momentul rezervarii, dar este tip apartament, living + dormitor.",
64,Excepţional,10,noiembrie 2024,Excelent,
64,Excepţional,10,decembrie 2024,Perfect totul!👍🏻,
64,Superb,9,decembrie 2024,bun,
64,Perfect! Am primit exact ce am platit.,10,decembrie 2024,Totul a fost la superlativ.,
64,Foarte bine,8,noiembrie 2024,"E a doua oară când ne cazam la acest hotel.
Curat, cald.
Mic dejun bogat,  cafeaua foarte buna!","Am stat intr-un apartament,  trei persoane.
Canapeaua extensibila total inconfortabila. 
Prețul peste media pieței ,  nu am primit măcar o sticla de apa din partea casei.
Cosmetice slab calitativ."
65,Excepţional,10,iunie 2025,Tot mi-a plăcut,-
65,Superb,9,mai 2025,,Camerele foarte zgomotoase
65,Sejurul a fost foarte confortabil . Zona de spa foarte satisfacatoare .,9,iunie 2025,"Micul dejun satisfacator , identic insa in ambele zile in care am fost cazati.","Singura mentiune pe care as as dori sa o fac , ar fi la ciubarul cu apa sarata ,la care trebuie pusa o bara /mana curenta ca sa fie de ajutor ,deoarece nu aproximezi nici pe unde poti intra ,nici adancimea lui ."
65,Excepţional,10,iunie 2025,"micul dejun foarte variat, locatia excelenta,o zona linistita, personalul foarte amabil",
65,Superb,9,mai 2025,"Multă liniste acolo , verde prin împrejurimea hotelului, personanul destul de amabil","Dejun , destul de slab, daca luăm în considerare ca hotelul are 5 stele"
65,Excepţional,10,mai 2025,"Conditii excelente. Mic dejun foarte bun, gustos si variat. Voi reveni cu placere la acest hotel",x
65,Excepţional,10,mai 2025,"Totul a fost la supelativ, de la prsonalul de la receptie, la personalul care ne-a ajutat cu bagajul, curatenia exemplara, spa-ul, micul dejun, restaurantul, totul a fost la superlativ. Felicitari personalului si managerului! Recomand cu incredere!!!",
65,Excepţional,10,mai 2025,Camera,Micul dejun cam sarac!
65,"A fost foarte bine,imi pare rau ca nu am avut timp sa stam mai mult.",10,mai 2025,"Amabilitatea personalului,curatenia,comfort,tot",Nu am obiectii.
65,Excepţional,10,mai 2025,Gustos,...
65,Un hotel cu adevărat de 5 stele,10,mai 2025,"Un hotel excelent, care se menține la standardele de cinci stele. Totul este impecabil, de la aspectul camerei, curățenia din camera, salteaua foarte confortabila, minibarul aprivizionat cu tot ce trebuie, pana la amabilitatea personalului din tot hotelul. Ospătarii au o mereu o ținută de servire fără reproș, cunosc meniul, fac recomandări.
Micul dejun este extrem de bogat, cu produse proaspete și de buna calitate, tăvile se suplimentează imediat, iar ceaiurile sunt de calitate - Julius. Hotelul este bine izolat, deși au fost petreceri în fiecare seara în cele doua restaurante, abia dacă se auzea muzica din camera.
Centru Spa este foarte bine dotat, cu toate facilitățile funcționale și apa din piscina calda
Absolut totul este gândit pentru confortul deplin al turiștilor. Am apreciat faptul că am primit upgrade la o camera de 5 stele.",-
65,"Curat, confortabil, personal drăguț.  La fiecare ocazie a-și alege din nou.",10,aprilie 2025,Contract,
65,sejur relaxant,10,aprilie 2025,Micul dejun include o varietate de optiuni,
65,Excepţional,10,aprilie 2025,,"Aceasta a fost a doua ședere în acest hotel și prima dată cand m-am dus să iau micul dejun .. acesta din urmă a fost dezamăgitor, nu m-am așteptat sa fie atât de puține alegeri. La ora la care m-am dus (08:30), tăvile erau aproape goale și ce a fost șocant a fost platoul de sarmale ( mi-a dat impresia ca au pus ce rămăsese dupa un eveniment) ."
65,Excelent!,10,aprilie 2025,"Un hotel modern în care ne-am simțit minunat.
Spațiul generos, curățenia, camera mare, mic dejun gustos și diversificat.",
65,Excepţional,10,aprilie 2025,"Totul a fost peste așteptări, vom reveni!",
65,Excelent,10,aprilie 2025,Totul,Totul a fost superlativ
65,"Plăcut curat personal primitor servicii bune, mic dejun foarte bun",10,martie 2025,Absolut tot în regulă,"Atenție , camerele diferă , unele excelente , noi renovate, iar altele cele din spate mai mici și nu sunt renovate"
65,Sejurul a fost perfect,9,martie 2025,"Personalul amabil, mancarea excelenta si curatenia.",Diferenta intre corpurile de 4 stele si cele de 5 .
65,O oaza de confort si functionalitate,9,martie 2025,"Un hotel cu un design de exceptie atat in linii estetice cat si de confort. Toate facilitatile pentru 5 stele sunt acolo, la superlativ. Un mic dejun cuprinzator si gustos, un restaurant cu bucatarie excelenta si servire perfecta. Nu este foarte central, e un avantaj sa ajungi aici cu masina proprie, dar odata ajuns, esti intr-un loc placut si functional, in special pentru calatorul de afaceri.
Piscina, masajul, alte facilitati de SPA completeaza pachetul, shuttle-ul gratuit de la si spre aeroport ofera siguranta.",
65,Sedere de business grozava ! Mai trec pe aici.,9,martie 2025,"Locatia este buna. Mi-a placut totul. La receptie totul cald si primitor. Camera curata si cu o arhitectura grozava. Micul dejun suficient de bun, numai lucruri cu bun gust. Ai parcare gratuita. Restaurantul este de asemenea grozav, deschis pana la ora 23:00. Multumesc pentru cazare, mai trec pe aici.","Preturile usor mari, dar cred ca sunt corecte daca le raportam la servicii si tip locatie. In rest detalii, se trec cu vederea."
65,Foarte bine,8,ianuarie 2025,"Cmera spatioasa, curata, dotata conform standardului de 5*.
Mic dejun foarte bun. Parcare proprie.","Izolare fonica slaba a ferestrelor, se aud latrand canii vecinilor."
65,Excepţional,10,ianuarie 2025,Tot,.....
65,Liniștit si curat,9,ianuarie 2025,"Camere mari, curate, cu mobilier de design.  Parcare gratuita.  Restaurant cu design.",Internetul lent si se decontează de la retea.
67,Superb,9,iunie 2025,"Totul a fost in regula.Camera spatioasa,foarte curat,personal amabil.",
67,Relaxare,9,iunie 2025,"Peesonal amabil, micul dejun delicios .Curățenie în cameră. Am fost deja de 2 ori. Voi reveni cu drag!",-
67,Frumos și curat!,9,iunie 2025,"Camera spațioasă, frumoasă si curata, totul modern. Hotelul este aproape de centru si are o parcare încăpătoare. Este peste drum de un Carrefour ceea ce reprezintă un avantaj. Aș reveni cu drag !","Presiunea apei slabă și reglarea temperaturii defectuoasă și greoaie, ori rece gheață ori fierbinte."
67,Mai atenți cu facilitățile camerei.,9,iunie 2025,Curatenia.,Frigiderul nu răcea. Apa am baut-o la temperatura camerei.
67,Super,10,iunie 2025,Totul,Nimic
67,Excelent,10,mai 2025,Camera foarte curată,
67,Cu siguranță ne vom întoarce,10,mai 2025,"Liniștea, ne-am odihnit perfect. Camera foarte îngrijită și curată. Hotelul merită mai mult de 3 ⭐⭐⭐!",
67,Excepţional,10,mai 2025,-,-
67,Superb,9,mai 2025,"Camera spațioasă, curata.
Liniște.
Mic dejun tip bufet suedez.
Personal amabil.
Parcare exterioara bună.",Ventilație deficitara baie.
67,Sejur minunat,9,mai 2025,"Mi-a plăcut camera mare, cu pat confortabil. Am avut și pat suplimentar pentru copil. Mi-a plăcut faptul ca avea parcare suficient de mare.
A avut un mic-dejun bun (chiar daca a fost aproape acelasi timp de 3 zile cat am stat), bogat, cafea bună.
Hotelul e pozitionat bine si se afla la 30 de minute de mers pe jos de toate atracțiile turistice (Bojdeuca, parc Copou, muzee, Palatul Culturii, etc.)
Personalul hotelului a fost drăguț.","La mic dejun ar fi nevoie de puțin mai multa atenție la detalii (aducere șervețele pe mese unde se termina, reumplerea platourilor mai rapida)."
67,Excepţional,10,mai 2025,,Frigiderul nu era conectat si nu era posibil de conectat (pentru a servi apa rece)
67,Bine.,9,martie 2025,Camera spatioasa si cald pt inceput de primavara.,"Micul dejun … aparent erau de toate, dar se putea mai calitativ."
67,Plăcut și confortabil,10,februarie 2025,"Zona este foarte liniștită, curățenia din hotel este remarcabilă atât în cameră cât și pe hol. Se poate sta fără nicio problemă câteva zile fără griji.",
67,Foarte bine,8,martie 2025,Este curat dar era frig în cameră .,
67,Superb,9,martie 2025,"Este un hotel curat, gazda primitoare, micul dejun variat, bine organizat și gustos. Mă voi întorce la acest hotel de fiecare dată când voi mai vizita Iașul.",Nu are coș de gunoi în camera. Este unul singur la baie.
67,"O ședere confortabilă, într-o atmosferă excelentă, rafinată și deosebit de agreabilă!",10,martie 2025,Camera a fost superbă!,
67,Excepţional,10,martie 2025,A fost foarte curat și confortabil. Mulțumim!,
67,Un hotel excelent,9,martie 2025,"Mi-a plăcut amabilitatea de la Recepție, curățenia impecabilă, flexibilitatea lor cu clienții.
M-am simțit foarte bine și o revin cu siguranță în acest hotel.",
67,Excepţional,10,martie 2025,Profesionalism și amabilitate.,Nu este cazul
67,Excepţional,10,martie 2025,Profesionalizm,
67,A fost foarte bine. Recomand.,9,martie 2025,Totul a fost OK.,
67,Excepţional,10,martie 2025,"Totul a fost excelent, curatenie, personal amabil, mic dejun foarte bun, parcare supravegheata, aproape de centru.",
67,Excepţional,10,martie 2025,Dispune de parcare și este așezată foarte bine.,-
67,Excepţional,10,februarie 2025,"Camera foarte curata. Cald in camera si in hotel. Micul dejun foarte bun si bogat. Toata lumea a fost amabila. Am avut nevoie de unele lucruri si ne-au servit foarte rapid. Am avut un copil cu noi si au fost atenti la nevoile noastre. I-a placut micul dejun copilului. In una din zile am luat pranzul la restaurantul din hotel si am fost foarte multumiti de mancare si pret. 
Este a doua oara cand venim si o sa mai repetam. Am fost mereu multimiti.",Totul a intrecut asteptarile.
66,Un local perfect pentru sejur turistic sau interes de serviciu/ afaceri,10,iunie 2025,O locație excelență pe măsură denumirii purtate. Personal extrem de amabil. Totul este la superlativ!,-
66,Este hotelul nostru când mergem la Iași,9,aprilie 2025,Meritat hotelul se numește Select,
66,Foarte bine,8,iunie 2025,"Amplasarea foarte buna, micul dejun exceptional, dimensiune generoasa a camerei.","O restaurare/renovare a mobilierului, respectiv a camerelor ar fi binevenita."
66,Excepţional,10,iunie 2025,"Confortabil, camere foarte curate, totul pus atent la dispoziție.",Nu am nemulțumiri
66,Orașul perfect!,10,mai 2025,"Locația, personalul și inclusiv băiatul din parcare, un om deosebit, să facă pe toată lumea mulțumit, puțini oameni așa .","Nu am neplăceri, pentru noi totul a fost excelent!"
66,Escapadă din rutina zilnică,10,mai 2025,"Noi mereu alegem acest hotel, deoarece este curat, personalul foarte primitor, aici este propria  cofetărie - unde poți savura cele mai delicioase prăjituri, camerele sunt echipate cu tot necesarul de a savura vacanța, amplasarea hotelului este nu departe de centru.",Nu am avut așa
66,Excepţional,10,aprilie 2025,"Personalul amabil,amplasarea hotelului, camera curată ,micul dejun variat, într-un cuvânt tot!",-
66,Revin la acest hotel,9,mai 2025,"Personal prietenos, primire calduroasa! Interiorul hotelului este frumos amenajat, camera spatioasa, curatenie impecabila!","Mobilierul pare un pic degradat. La micul dejun lipseau produse intr-un interval de timp, dar daca abordai personalul se completau."
66,Hotelul superb !,10,mai 2025,"Clădirea este superbă, amenajată cu mult bun gust, interior degajat finisat cu materiale de calitate, deosebită !",Nimic!
66,Felicitări! Mulțumim!,10,aprilie 2025,"Personalul hotelului foarte prietenos. Curat. Produsele toiletries de calitate. Cofetăria excelentă. Patiseria, cu produse gustoase, de calitate și un personal serios și prietenos.",
66,Superb,9,mai 2025,Localizare foarte buna,"Ar trebui schimbat tot ce inseamna mobilier pentru baie, nu sunt draperii care sa pastreze intuneric complet in camera, nu este disponibila nici o mufa ""USB""sau ""tip C"" in camera."
66,Excepţional,10,aprilie 2025,"Locație excelentă, curățenie, personal amabil",
66,Excepţional,10,mai 2025,Totul,
66,Bine,8,mai 2025,Hotel central,Mobilierul învechit
66,Excepţional,10,mai 2025,"Doamnele de la recepție foarte amabile, amplasare hotelului este excelenta, hotelul arata f bine, prăjiturile un deliciu, o atmosfera deosebita, servicii impecabile.",
66,Excepţional,10,mai 2025,Totul a fost peste așteptări.,
66,Superb,9,aprilie 2025,"În centrul orașului, curat, personal amabil.",Mic dejun slab.
66,SUPER,10,aprilie 2025,"Ne-am oprit in acest hotel de zeci de ori. Hotelul nostru preferat. Amplasat in inima orasului. Curat, linistit. Micul dejun divers si gustos. Wi-Fi-ul la nivel inalt. 10% discount in restaurant si cofetarie.",
